#BCube(8,3)

router

# node  comment     yPos    xPos
R1395        S5673        10Mbps      1        1us    50
R1396        S5604        10Mbps      1        1us    50
R1396        S5614        10Mbps      1        1us    50
R1396        S5624        10Mbps      1        1us    50
R1396        S5634        10Mbps      1        1us    50
R1396        S5644        10Mbps      1        1us    50
R1396        S5654        10Mbps      1        1us    50
R1396        S5664        10Mbps      1        1us    50
R1396        S5674        10Mbps      1        1us    50
R1397        S5605        10Mbps      1        1us    50
R1397        S5615        10Mbps      1        1us    50
R1397        S5625        10Mbps      1        1us    50
R1397        S5635        10Mbps      1        1us    50
R1397        S5645        10Mbps      1        1us    50
R1397        S5655        10Mbps      1        1us    50
R1397        S5665        10Mbps      1        1us    50
R1397        S5675        10Mbps      1        1us    50
R1398        S5606        10Mbps      1        1us    50
R1398        S5616        10Mbps      1        1us    50
R1398        S5626        10Mbps      1        1us    50
R1398        S5636        10Mbps      1        1us    50
R1398        S5646        10Mbps      1        1us    50
R1398        S5656        10Mbps      1        1us    50
R1398        S5666        10Mbps      1        1us    50
R1398        S5676        10Mbps      1        1us    50
R1399        S5607        10Mbps      1        1us    50
R1399        S5617        10Mbps      1        1us    50
R1399        S5627        10Mbps      1        1us    50
R1399        S5637        10Mbps      1        1us    50
R1399        S5647        10Mbps      1        1us    50
R1399        S5657        10Mbps      1        1us    50
R1399        S5667        10Mbps      1        1us    50
R1399        S5677        10Mbps      1        1us    50
R1400        S5700        10Mbps      1        1us    50
R1400        S5710        10Mbps      1        1us    50
R1400        S5720        10Mbps      1        1us    50
R1400        S5730        10Mbps      1        1us    50
R1400        S5740        10Mbps      1        1us    50
R1400        S5750        10Mbps      1        1us    50
R1400        S5760        10Mbps      1        1us    50
R1400        S5770        10Mbps      1        1us    50
R1401        S5701        10Mbps      1        1us    50
R1401        S5711        10Mbps      1        1us    50
R1401        S5721        10Mbps      1        1us    50
R1401        S5731        10Mbps      1        1us    50
R1401        S5741        10Mbps      1        1us    50
R1401        S5751        10Mbps      1        1us    50
R1401        S5761        10Mbps      1        1us    50
R1401        S5771        10Mbps      1        1us    50
R1402        S5702        10Mbps      1        1us    50
R1402        S5712        10Mbps      1        1us    50
R1402        S5722        10Mbps      1        1us    50
R1402        S5732        10Mbps      1        1us    50
R1402        S5742        10Mbps      1        1us    50
R1402        S5752        10Mbps      1        1us    50
R1402        S5762        10Mbps      1        1us    50
R1402        S5772        10Mbps      1        1us    50
R1403        S5703        10Mbps      1        1us    50
R1403        S5713        10Mbps      1        1us    50
R1403        S5723        10Mbps      1        1us    50
R1403        S5733        10Mbps      1        1us    50
R1403        S5743        10Mbps      1        1us    50
R1403        S5753        10Mbps      1        1us    50
R1403        S5763        10Mbps      1        1us    50
R1403        S5773        10Mbps      1        1us    50
R1404        S5704        10Mbps      1        1us    50
R1404        S5714        10Mbps      1        1us    50
R1404        S5724        10Mbps      1        1us    50
R1404        S5734        10Mbps      1        1us    50
R1404        S5744        10Mbps      1        1us    50
R1404        S5754        10Mbps      1        1us    50
R1404        S5764        10Mbps      1        1us    50
R1404        S5774        10Mbps      1        1us    50
R1405        S5705        10Mbps      1        1us    50
R1405        S5715        10Mbps      1        1us    50
R1405        S5725        10Mbps      1        1us    50
R1405        S5735        10Mbps      1        1us    50
R1405        S5745        10Mbps      1        1us    50
R1405        S5755        10Mbps      1        1us    50
R1405        S5765        10Mbps      1        1us    50
R1405        S5775        10Mbps      1        1us    50
R1406        S5706        10Mbps      1        1us    50
R1406        S5716        10Mbps      1        1us    50
R1406        S5726        10Mbps      1        1us    50
R1406        S5736        10Mbps      1        1us    50
R1406        S5746        10Mbps      1        1us    50
R1406        S5756        10Mbps      1        1us    50
R1406        S5766        10Mbps      1        1us    50
R1406        S5776        10Mbps      1        1us    50
R1407        S5707        10Mbps      1        1us    50
R1407        S5717        10Mbps      1        1us    50
R1407        S5727        10Mbps      1        1us    50
R1407        S5737        10Mbps      1        1us    50
R1407        S5747        10Mbps      1        1us    50
R1407        S5757        10Mbps      1        1us    50
R1407        S5767        10Mbps      1        1us    50
R1407        S5777        10Mbps      1        1us    50
R1408        S6000        10Mbps      1        1us    50
R1408        S6010        10Mbps      1        1us    50
R1408        S6020        10Mbps      1        1us    50
R1408        S6030        10Mbps      1        1us    50
R1408        S6040        10Mbps      1        1us    50
R1408        S6050        10Mbps      1        1us    50
R1408        S6060        10Mbps      1        1us    50
R1408        S6070        10Mbps      1        1us    50
R1409        S6001        10Mbps      1        1us    50
R1409        S6011        10Mbps      1        1us    50
R1409        S6021        10Mbps      1        1us    50
R1409        S6031        10Mbps      1        1us    50
R1409        S6041        10Mbps      1        1us    50
R1409        S6051        10Mbps      1        1us    50
R1409        S6061        10Mbps      1        1us    50
R1409        S6071        10Mbps      1        1us    50
R1410        S6002        10Mbps      1        1us    50
R1410        S6012        10Mbps      1        1us    50
R1410        S6022        10Mbps      1        1us    50
R1410        S6032        10Mbps      1        1us    50
R1410        S6042        10Mbps      1        1us    50
R1410        S6052        10Mbps      1        1us    50
R1410        S6062        10Mbps      1        1us    50
R1410        S6072        10Mbps      1        1us    50
R1411        S6003        10Mbps      1        1us    50
R1411        S6013        10Mbps      1        1us    50
R1411        S6023        10Mbps      1        1us    50
R1411        S6033        10Mbps      1        1us    50
R1411        S6043        10Mbps      1        1us    50
R1411        S6053        10Mbps      1        1us    50
R1411        S6063        10Mbps      1        1us    50
R1411        S6073        10Mbps      1        1us    50
R1412        S6004        10Mbps      1        1us    50
R1412        S6014        10Mbps      1        1us    50
R1412        S6024        10Mbps      1        1us    50
R1412        S6034        10Mbps      1        1us    50
R1412        S6044        10Mbps      1        1us    50
R1412        S6054        10Mbps      1        1us    50
R1412        S6064        10Mbps      1        1us    50
R1412        S6074        10Mbps      1        1us    50
R1413        S6005        10Mbps      1        1us    50
R1413        S6015        10Mbps      1        1us    50
R1413        S6025        10Mbps      1        1us    50
R1413        S6035        10Mbps      1        1us    50
R1413        S6045        10Mbps      1        1us    50
R1413        S6055        10Mbps      1        1us    50
R1413        S6065        10Mbps      1        1us    50
R1413        S6075        10Mbps      1        1us    50
R1414        S6006        10Mbps      1        1us    50
R1414        S6016        10Mbps      1        1us    50
R1414        S6026        10Mbps      1        1us    50
R1414        S6036        10Mbps      1        1us    50
R1414        S6046        10Mbps      1        1us    50
R1414        S6056        10Mbps      1        1us    50
R1414        S6066        10Mbps      1        1us    50
R1414        S6076        10Mbps      1        1us    50
R1415        S6007        10Mbps      1        1us    50
R1415        S6017        10Mbps      1        1us    50
R1415        S6027        10Mbps      1        1us    50
R1415        S6037        10Mbps      1        1us    50
R1415        S6047        10Mbps      1        1us    50
R1415        S6057        10Mbps      1        1us    50
R1415        S6067        10Mbps      1        1us    50
R1415        S6077        10Mbps      1        1us    50
R1416        S6100        10Mbps      1        1us    50
R1416        S6110        10Mbps      1        1us    50
R1416        S6120        10Mbps      1        1us    50
R1416        S6130        10Mbps      1        1us    50
R1416        S6140        10Mbps      1        1us    50
R1416        S6150        10Mbps      1        1us    50
R1416        S6160        10Mbps      1        1us    50
R1416        S6170        10Mbps      1        1us    50
R1417        S6101        10Mbps      1        1us    50
R1417        S6111        10Mbps      1        1us    50
R1417        S6121        10Mbps      1        1us    50
R1417        S6131        10Mbps      1        1us    50
R1417        S6141        10Mbps      1        1us    50
R1417        S6151        10Mbps      1        1us    50
R1417        S6161        10Mbps      1        1us    50
R1417        S6171        10Mbps      1        1us    50
R1418        S6102        10Mbps      1        1us    50
R1418        S6112        10Mbps      1        1us    50
R1418        S6122        10Mbps      1        1us    50
R1418        S6132        10Mbps      1        1us    50
R1418        S6142        10Mbps      1        1us    50
R1418        S6152        10Mbps      1        1us    50
R1418        S6162        10Mbps      1        1us    50
R1418        S6172        10Mbps      1        1us    50
R1419        S6103        10Mbps      1        1us    50
R1419        S6113        10Mbps      1        1us    50
R1419        S6123        10Mbps      1        1us    50
R1419        S6133        10Mbps      1        1us    50
R1419        S6143        10Mbps      1        1us    50
R1419        S6153        10Mbps      1        1us    50
R1419        S6163        10Mbps      1        1us    50
R1419        S6173        10Mbps      1        1us    50
R1420        S6104        10Mbps      1        1us    50
R1420        S6114        10Mbps      1        1us    50
R1420        S6124        10Mbps      1        1us    50
R1420        S6134        10Mbps      1        1us    50
R1420        S6144        10Mbps      1        1us    50
R1420        S6154        10Mbps      1        1us    50
R1420        S6164        10Mbps      1        1us    50
R1420        S6174        10Mbps      1        1us    50
R1421        S6105        10Mbps      1        1us    50
R1421        S6115        10Mbps      1        1us    50
R1421        S6125        10Mbps      1        1us    50
R1421        S6135        10Mbps      1        1us    50
R1421        S6145        10Mbps      1        1us    50
R1421        S6155        10Mbps      1        1us    50
R1421        S6165        10Mbps      1        1us    50
R1421        S6175        10Mbps      1        1us    50
R1422        S6106        10Mbps      1        1us    50
R1422        S6116        10Mbps      1        1us    50
R1422        S6126        10Mbps      1        1us    50
R1422        S6136        10Mbps      1        1us    50
R1422        S6146        10Mbps      1        1us    50
R1422        S6156        10Mbps      1        1us    50
R1422        S6166        10Mbps      1        1us    50
R1422        S6176        10Mbps      1        1us    50
R1423        S6107        10Mbps      1        1us    50
R1423        S6117        10Mbps      1        1us    50
R1423        S6127        10Mbps      1        1us    50
R1423        S6137        10Mbps      1        1us    50
R1423        S6147        10Mbps      1        1us    50
R1423        S6157        10Mbps      1        1us    50
R1423        S6167        10Mbps      1        1us    50
R1423        S6177        10Mbps      1        1us    50
R1424        S6200        10Mbps      1        1us    50
R1424        S6210        10Mbps      1        1us    50
R1424        S6220        10Mbps      1        1us    50
R1424        S6230        10Mbps      1        1us    50
R1424        S6240        10Mbps      1        1us    50
R1424        S6250        10Mbps      1        1us    50
R1424        S6260        10Mbps      1        1us    50
R1424        S6270        10Mbps      1        1us    50
R1425        S6201        10Mbps      1        1us    50
R1425        S6211        10Mbps      1        1us    50
R1425        S6221        10Mbps      1        1us    50
R1425        S6231        10Mbps      1        1us    50
R1425        S6241        10Mbps      1        1us    50
R1425        S6251        10Mbps      1        1us    50
R1425        S6261        10Mbps      1        1us    50
R1425        S6271        10Mbps      1        1us    50
R1426        S6202        10Mbps      1        1us    50
R1426        S6212        10Mbps      1        1us    50
R1426        S6222        10Mbps      1        1us    50
R1426        S6232        10Mbps      1        1us    50
R1426        S6242        10Mbps      1        1us    50
R1426        S6252        10Mbps      1        1us    50
R1426        S6262        10Mbps      1        1us    50
R1426        S6272        10Mbps      1        1us    50
R1427        S6203        10Mbps      1        1us    50
R1427        S6213        10Mbps      1        1us    50
R1427        S6223        10Mbps      1        1us    50
R1427        S6233        10Mbps      1        1us    50
R1427        S6243        10Mbps      1        1us    50
R1427        S6253        10Mbps      1        1us    50
R1427        S6263        10Mbps      1        1us    50
R1427        S6273        10Mbps      1        1us    50
R1428        S6204        10Mbps      1        1us    50
R1428        S6214        10Mbps      1        1us    50
R1428        S6224        10Mbps      1        1us    50
R1428        S6234        10Mbps      1        1us    50
R1428        S6244        10Mbps      1        1us    50
R1428        S6254        10Mbps      1        1us    50
R1428        S6264        10Mbps      1        1us    50
R1428        S6274        10Mbps      1        1us    50
R1429        S6205        10Mbps      1        1us    50
R1429        S6215        10Mbps      1        1us    50
R1429        S6225        10Mbps      1        1us    50
R1429        S6235        10Mbps      1        1us    50
R1429        S6245        10Mbps      1        1us    50
R1429        S6255        10Mbps      1        1us    50
R1429        S6265        10Mbps      1        1us    50
R1429        S6275        10Mbps      1        1us    50
R1430        S6206        10Mbps      1        1us    50
R1430        S6216        10Mbps      1        1us    50
R1430        S6226        10Mbps      1        1us    50
R1430        S6236        10Mbps      1        1us    50
R1430        S6246        10Mbps      1        1us    50
R1430        S6256        10Mbps      1        1us    50
R1430        S6266        10Mbps      1        1us    50
R1430        S6276        10Mbps      1        1us    50
R1431        S6207        10Mbps      1        1us    50
R1431        S6217        10Mbps      1        1us    50
R1431        S6227        10Mbps      1        1us    50
R1431        S6237        10Mbps      1        1us    50
R1431        S6247        10Mbps      1        1us    50
R1431        S6257        10Mbps      1        1us    50
R1431        S6267        10Mbps      1        1us    50
R1431        S6277        10Mbps      1        1us    50
R1432        S6300        10Mbps      1        1us    50
R1432        S6310        10Mbps      1        1us    50
R1432        S6320        10Mbps      1        1us    50
R1432        S6330        10Mbps      1        1us    50
R1432        S6340        10Mbps      1        1us    50
R1432        S6350        10Mbps      1        1us    50
R1432        S6360        10Mbps      1        1us    50
R1432        S6370        10Mbps      1        1us    50
R1433        S6301        10Mbps      1        1us    50
R1433        S6311        10Mbps      1        1us    50
R1433        S6321        10Mbps      1        1us    50
R1433        S6331        10Mbps      1        1us    50
R1433        S6341        10Mbps      1        1us    50
R1433        S6351        10Mbps      1        1us    50
R1433        S6361        10Mbps      1        1us    50
R1433        S6371        10Mbps      1        1us    50
R1434        S6302        10Mbps      1        1us    50
R1434        S6312        10Mbps      1        1us    50
R1434        S6322        10Mbps      1        1us    50
R1434        S6332        10Mbps      1        1us    50
R1434        S6342        10Mbps      1        1us    50
R1434        S6352        10Mbps      1        1us    50
R1434        S6362        10Mbps      1        1us    50
R1434        S6372        10Mbps      1        1us    50
R1435        S6303        10Mbps      1        1us    50
R1435        S6313        10Mbps      1        1us    50
R1435        S6323        10Mbps      1        1us    50
R1435        S6333        10Mbps      1        1us    50
R1435        S6343        10Mbps      1        1us    50
R1435        S6353        10Mbps      1        1us    50
R1435        S6363        10Mbps      1        1us    50
R1435        S6373        10Mbps      1        1us    50
R1436        S6304        10Mbps      1        1us    50
R1436        S6314        10Mbps      1        1us    50
R1436        S6324        10Mbps      1        1us    50
R1436        S6334        10Mbps      1        1us    50
R1436        S6344        10Mbps      1        1us    50
R1436        S6354        10Mbps      1        1us    50
R1436        S6364        10Mbps      1        1us    50
R1436        S6374        10Mbps      1        1us    50
R1437        S6305        10Mbps      1        1us    50
R1437        S6315        10Mbps      1        1us    50
R1437        S6325        10Mbps      1        1us    50
R1437        S6335        10Mbps      1        1us    50
R1437        S6345        10Mbps      1        1us    50
R1437        S6355        10Mbps      1        1us    50
R1437        S6365        10Mbps      1        1us    50
R1437        S6375        10Mbps      1        1us    50
R1438        S6306        10Mbps      1        1us    50
R1438        S6316        10Mbps      1        1us    50
R1438        S6326        10Mbps      1        1us    50
R1438        S6336        10Mbps      1        1us    50
R1438        S6346        10Mbps      1        1us    50
R1438        S6356        10Mbps      1        1us    50
R1438        S6366        10Mbps      1        1us    50
R1438        S6376        10Mbps      1        1us    50
R1439        S6307        10Mbps      1        1us    50
R1439        S6317        10Mbps      1        1us    50
R1439        S6327        10Mbps      1        1us    50
R1439        S6337        10Mbps      1        1us    50
R1439        S6347        10Mbps      1        1us    50
R1439        S6357        10Mbps      1        1us    50
R1439        S6367        10Mbps      1        1us    50
R1439        S6377        10Mbps      1        1us    50
R1440        S6400        10Mbps      1        1us    50
R1440        S6410        10Mbps      1        1us    50
R1440        S6420        10Mbps      1        1us    50
R1440        S6430        10Mbps      1        1us    50
R1440        S6440        10Mbps      1        1us    50
R1440        S6450        10Mbps      1        1us    50
R1440        S6460        10Mbps      1        1us    50
R1440        S6470        10Mbps      1        1us    50
R1441        S6401        10Mbps      1        1us    50
R1441        S6411        10Mbps      1        1us    50
R1441        S6421        10Mbps      1        1us    50
R1441        S6431        10Mbps      1        1us    50
R1441        S6441        10Mbps      1        1us    50
R1441        S6451        10Mbps      1        1us    50
R1441        S6461        10Mbps      1        1us    50
R1441        S6471        10Mbps      1        1us    50
R1442        S6402        10Mbps      1        1us    50
R1442        S6412        10Mbps      1        1us    50
R1442        S6422        10Mbps      1        1us    50
R1442        S6432        10Mbps      1        1us    50
R1442        S6442        10Mbps      1        1us    50
R1442        S6452        10Mbps      1        1us    50
R1442        S6462        10Mbps      1        1us    50
R1442        S6472        10Mbps      1        1us    50
R1443        S6403        10Mbps      1        1us    50
R1443        S6413        10Mbps      1        1us    50
R1443        S6423        10Mbps      1        1us    50
R1443        S6433        10Mbps      1        1us    50
R1443        S6443        10Mbps      1        1us    50
R1443        S6453        10Mbps      1        1us    50
R1443        S6463        10Mbps      1        1us    50
R1443        S6473        10Mbps      1        1us    50
R1444        S6404        10Mbps      1        1us    50
R1444        S6414        10Mbps      1        1us    50
R1444        S6424        10Mbps      1        1us    50
R1444        S6434        10Mbps      1        1us    50
R1444        S6444        10Mbps      1        1us    50
R1444        S6454        10Mbps      1        1us    50
R1444        S6464        10Mbps      1        1us    50
R1444        S6474        10Mbps      1        1us    50
R1445        S6405        10Mbps      1        1us    50
R1445        S6415        10Mbps      1        1us    50
R1445        S6425        10Mbps      1        1us    50
R1445        S6435        10Mbps      1        1us    50
R1445        S6445        10Mbps      1        1us    50
R1445        S6455        10Mbps      1        1us    50
R1445        S6465        10Mbps      1        1us    50
R1445        S6475        10Mbps      1        1us    50
R1446        S6406        10Mbps      1        1us    50
R1446        S6416        10Mbps      1        1us    50
R1446        S6426        10Mbps      1        1us    50
R1446        S6436        10Mbps      1        1us    50
R1446        S6446        10Mbps      1        1us    50
R1446        S6456        10Mbps      1        1us    50
R1446        S6466        10Mbps      1        1us    50
R1446        S6476        10Mbps      1        1us    50
R1447        S6407        10Mbps      1        1us    50
R1447        S6417        10Mbps      1        1us    50
R1447        S6427        10Mbps      1        1us    50
R1447        S6437        10Mbps      1        1us    50
R1447        S6447        10Mbps      1        1us    50
R1447        S6457        10Mbps      1        1us    50
R1447        S6467        10Mbps      1        1us    50
R1447        S6477        10Mbps      1        1us    50
R1448        S6500        10Mbps      1        1us    50
R1448        S6510        10Mbps      1        1us    50
R1448        S6520        10Mbps      1        1us    50
R1448        S6530        10Mbps      1        1us    50
R1448        S6540        10Mbps      1        1us    50
R1448        S6550        10Mbps      1        1us    50
R1448        S6560        10Mbps      1        1us    50
R1448        S6570        10Mbps      1        1us    50
R1449        S6501        10Mbps      1        1us    50
R1449        S6511        10Mbps      1        1us    50
R1449        S6521        10Mbps      1        1us    50
R1449        S6531        10Mbps      1        1us    50
R1449        S6541        10Mbps      1        1us    50
R1449        S6551        10Mbps      1        1us    50
R1449        S6561        10Mbps      1        1us    50
R1449        S6571        10Mbps      1        1us    50
R1450        S6502        10Mbps      1        1us    50
R1450        S6512        10Mbps      1        1us    50
R1450        S6522        10Mbps      1        1us    50
R1450        S6532        10Mbps      1        1us    50
R1450        S6542        10Mbps      1        1us    50
R1450        S6552        10Mbps      1        1us    50
R1450        S6562        10Mbps      1        1us    50
R1450        S6572        10Mbps      1        1us    50
R1451        S6503        10Mbps      1        1us    50
R1451        S6513        10Mbps      1        1us    50
R1451        S6523        10Mbps      1        1us    50
R1451        S6533        10Mbps      1        1us    50
R1451        S6543        10Mbps      1        1us    50
R1451        S6553        10Mbps      1        1us    50
R1451        S6563        10Mbps      1        1us    50
R1451        S6573        10Mbps      1        1us    50
R1452        S6504        10Mbps      1        1us    50
R1452        S6514        10Mbps      1        1us    50
R1452        S6524        10Mbps      1        1us    50
R1452        S6534        10Mbps      1        1us    50
R1452        S6544        10Mbps      1        1us    50
R1452        S6554        10Mbps      1        1us    50
R1452        S6564        10Mbps      1        1us    50
R1452        S6574        10Mbps      1        1us    50
R1453        S6505        10Mbps      1        1us    50
R1453        S6515        10Mbps      1        1us    50
R1453        S6525        10Mbps      1        1us    50
R1453        S6535        10Mbps      1        1us    50
R1453        S6545        10Mbps      1        1us    50
R1453        S6555        10Mbps      1        1us    50
R1453        S6565        10Mbps      1        1us    50
R1453        S6575        10Mbps      1        1us    50
R1454        S6506        10Mbps      1        1us    50
R1454        S6516        10Mbps      1        1us    50
R1454        S6526        10Mbps      1        1us    50
R1454        S6536        10Mbps      1        1us    50
R1454        S6546        10Mbps      1        1us    50
R1454        S6556        10Mbps      1        1us    50
R1454        S6566        10Mbps      1        1us    50
R1454        S6576        10Mbps      1        1us    50
R1455        S6507        10Mbps      1        1us    50
R1455        S6517        10Mbps      1        1us    50
R1455        S6527        10Mbps      1        1us    50
R1455        S6537        10Mbps      1        1us    50
R1455        S6547        10Mbps      1        1us    50
R1455        S6557        10Mbps      1        1us    50
R1455        S6567        10Mbps      1        1us    50
R1455        S6577        10Mbps      1        1us    50
R1456        S6600        10Mbps      1        1us    50
R1456        S6610        10Mbps      1        1us    50
R1456        S6620        10Mbps      1        1us    50
R1456        S6630        10Mbps      1        1us    50
R1456        S6640        10Mbps      1        1us    50
R1456        S6650        10Mbps      1        1us    50
R1456        S6660        10Mbps      1        1us    50
R1456        S6670        10Mbps      1        1us    50
R1457        S6601        10Mbps      1        1us    50
R1457        S6611        10Mbps      1        1us    50
R1457        S6621        10Mbps      1        1us    50
R1457        S6631        10Mbps      1        1us    50
R1457        S6641        10Mbps      1        1us    50
R1457        S6651        10Mbps      1        1us    50
R1457        S6661        10Mbps      1        1us    50
R1457        S6671        10Mbps      1        1us    50
R1458        S6602        10Mbps      1        1us    50
R1458        S6612        10Mbps      1        1us    50
R1458        S6622        10Mbps      1        1us    50
R1458        S6632        10Mbps      1        1us    50
R1458        S6642        10Mbps      1        1us    50
R1458        S6652        10Mbps      1        1us    50
R1458        S6662        10Mbps      1        1us    50
R1458        S6672        10Mbps      1        1us    50
R1459        S6603        10Mbps      1        1us    50
R1459        S6613        10Mbps      1        1us    50
R1459        S6623        10Mbps      1        1us    50
R1459        S6633        10Mbps      1        1us    50
R1459        S6643        10Mbps      1        1us    50
R1459        S6653        10Mbps      1        1us    50
R1459        S6663        10Mbps      1        1us    50
R1459        S6673        10Mbps      1        1us    50
R1460        S6604        10Mbps      1        1us    50
R1460        S6614        10Mbps      1        1us    50
R1460        S6624        10Mbps      1        1us    50
R1460        S6634        10Mbps      1        1us    50
R1460        S6644        10Mbps      1        1us    50
R1460        S6654        10Mbps      1        1us    50
R1460        S6664        10Mbps      1        1us    50
R1460        S6674        10Mbps      1        1us    50
R1461        S6605        10Mbps      1        1us    50
R1461        S6615        10Mbps      1        1us    50
R1461        S6625        10Mbps      1        1us    50
R1461        S6635        10Mbps      1        1us    50
R1461        S6645        10Mbps      1        1us    50
R1461        S6655        10Mbps      1        1us    50
R1461        S6665        10Mbps      1        1us    50
R1461        S6675        10Mbps      1        1us    50
R1462        S6606        10Mbps      1        1us    50
R1462        S6616        10Mbps      1        1us    50
R1462        S6626        10Mbps      1        1us    50
R1462        S6636        10Mbps      1        1us    50
R1462        S6646        10Mbps      1        1us    50
R1462        S6656        10Mbps      1        1us    50
R1462        S6666        10Mbps      1        1us    50
R1462        S6676        10Mbps      1        1us    50
R1463        S6607        10Mbps      1        1us    50
R1463        S6617        10Mbps      1        1us    50
R1463        S6627        10Mbps      1        1us    50
R1463        S6637        10Mbps      1        1us    50
R1463        S6647        10Mbps      1        1us    50
R1463        S6657        10Mbps      1        1us    50
R1463        S6667        10Mbps      1        1us    50
R1463        S6677        10Mbps      1        1us    50
R1464        S6700        10Mbps      1        1us    50
R1464        S6710        10Mbps      1        1us    50
R1464        S6720        10Mbps      1        1us    50
R1464        S6730        10Mbps      1        1us    50
R1464        S6740        10Mbps      1        1us    50
R1464        S6750        10Mbps      1        1us    50
R1464        S6760        10Mbps      1        1us    50
R1464        S6770        10Mbps      1        1us    50
R1465        S6701        10Mbps      1        1us    50
R1465        S6711        10Mbps      1        1us    50
R1465        S6721        10Mbps      1        1us    50
R1465        S6731        10Mbps      1        1us    50
R1465        S6741        10Mbps      1        1us    50
R1465        S6751        10Mbps      1        1us    50
R1465        S6761        10Mbps      1        1us    50
R1465        S6771        10Mbps      1        1us    50
R1466        S6702        10Mbps      1        1us    50
R1466        S6712        10Mbps      1        1us    50
R1466        S6722        10Mbps      1        1us    50
R1466        S6732        10Mbps      1        1us    50
R1466        S6742        10Mbps      1        1us    50
R1466        S6752        10Mbps      1        1us    50
R1466        S6762        10Mbps      1        1us    50
R1466        S6772        10Mbps      1        1us    50
R1467        S6703        10Mbps      1        1us    50
R1467        S6713        10Mbps      1        1us    50
R1467        S6723        10Mbps      1        1us    50
R1467        S6733        10Mbps      1        1us    50
R1467        S6743        10Mbps      1        1us    50
R1467        S6753        10Mbps      1        1us    50
R1467        S6763        10Mbps      1        1us    50
R1467        S6773        10Mbps      1        1us    50
R1468        S6704        10Mbps      1        1us    50
R1468        S6714        10Mbps      1        1us    50
R1468        S6724        10Mbps      1        1us    50
R1468        S6734        10Mbps      1        1us    50
R1468        S6744        10Mbps      1        1us    50
R1468        S6754        10Mbps      1        1us    50
R1468        S6764        10Mbps      1        1us    50
R1468        S6774        10Mbps      1        1us    50
R1469        S6705        10Mbps      1        1us    50
R1469        S6715        10Mbps      1        1us    50
R1469        S6725        10Mbps      1        1us    50
R1469        S6735        10Mbps      1        1us    50
R1469        S6745        10Mbps      1        1us    50
R1469        S6755        10Mbps      1        1us    50
R1469        S6765        10Mbps      1        1us    50
R1469        S6775        10Mbps      1        1us    50
R1470        S6706        10Mbps      1        1us    50
R1470        S6716        10Mbps      1        1us    50
R1470        S6726        10Mbps      1        1us    50
R1470        S6736        10Mbps      1        1us    50
R1470        S6746        10Mbps      1        1us    50
R1470        S6756        10Mbps      1        1us    50
R1470        S6766        10Mbps      1        1us    50
R1470        S6776        10Mbps      1        1us    50
R1471        S6707        10Mbps      1        1us    50
R1471        S6717        10Mbps      1        1us    50
R1471        S6727        10Mbps      1        1us    50
R1471        S6737        10Mbps      1        1us    50
R1471        S6747        10Mbps      1        1us    50
R1471        S6757        10Mbps      1        1us    50
R1471        S6767        10Mbps      1        1us    50
R1471        S6777        10Mbps      1        1us    50
R1472        S7000        10Mbps      1        1us    50
R1472        S7010        10Mbps      1        1us    50
R1472        S7020        10Mbps      1        1us    50
R1472        S7030        10Mbps      1        1us    50
R1472        S7040        10Mbps      1        1us    50
R1472        S7050        10Mbps      1        1us    50
R1472        S7060        10Mbps      1        1us    50
R1472        S7070        10Mbps      1        1us    50
R1473        S7001        10Mbps      1        1us    50
R1473        S7011        10Mbps      1        1us    50
R1473        S7021        10Mbps      1        1us    50
R1473        S7031        10Mbps      1        1us    50
R1473        S7041        10Mbps      1        1us    50
R1473        S7051        10Mbps      1        1us    50
R1473        S7061        10Mbps      1        1us    50
R1473        S7071        10Mbps      1        1us    50
R1474        S7002        10Mbps      1        1us    50
R1474        S7012        10Mbps      1        1us    50
R1474        S7022        10Mbps      1        1us    50
R1474        S7032        10Mbps      1        1us    50
R1474        S7042        10Mbps      1        1us    50
R1474        S7052        10Mbps      1        1us    50
R1474        S7062        10Mbps      1        1us    50
R1474        S7072        10Mbps      1        1us    50
R1475        S7003        10Mbps      1        1us    50
R1475        S7013        10Mbps      1        1us    50
R1475        S7023        10Mbps      1        1us    50
R1475        S7033        10Mbps      1        1us    50
R1475        S7043        10Mbps      1        1us    50
R1475        S7053        10Mbps      1        1us    50
R1475        S7063        10Mbps      1        1us    50
R1475        S7073        10Mbps      1        1us    50
R1476        S7004        10Mbps      1        1us    50
R1476        S7014        10Mbps      1        1us    50
R1476        S7024        10Mbps      1        1us    50
R1476        S7034        10Mbps      1        1us    50
R1476        S7044        10Mbps      1        1us    50
R1476        S7054        10Mbps      1        1us    50
R1476        S7064        10Mbps      1        1us    50
R1476        S7074        10Mbps      1        1us    50
R1477        S7005        10Mbps      1        1us    50
R1477        S7015        10Mbps      1        1us    50
R1477        S7025        10Mbps      1        1us    50
R1477        S7035        10Mbps      1        1us    50
R1477        S7045        10Mbps      1        1us    50
R1477        S7055        10Mbps      1        1us    50
R1477        S7065        10Mbps      1        1us    50
R1477        S7075        10Mbps      1        1us    50
R1478        S7006        10Mbps      1        1us    50
R1478        S7016        10Mbps      1        1us    50
R1478        S7026        10Mbps      1        1us    50
R1478        S7036        10Mbps      1        1us    50
R1478        S7046        10Mbps      1        1us    50
R1478        S7056        10Mbps      1        1us    50
R1478        S7066        10Mbps      1        1us    50
R1478        S7076        10Mbps      1        1us    50
